variable	Date	layer	mean_value	data_type
Chlorophyll-a	2008-01-08	0-11 m	2.69652637911454	obs
Chlorophyll-a	2008-01-08	11-16 m	3.00000002607703	obs
Chlorophyll-a	2008-01-08	16 m to bottom	2.61993941374098	obs
Chlorophyll-a	2008-02-05	0-11 m	3.80940196151838	obs
Chlorophyll-a	2008-02-05	11-16 m	4.00000018998981	obs
Chlorophyll-a	2008-02-05	16 m to bottom	3.90629328327877	obs
Chlorophyll-a	2008-03-04	0-11 m	5.62995647404199	obs
Chlorophyll-a	2008-03-04	11-16 m	5.80000039190054	obs
Chlorophyll-a	2008-03-04	16 m to bottom	5.81099057496266	obs
Chlorophyll-a	2008-04-01	0-11 m	5.60934469986671	obs
Chlorophyll-a	2008-04-01	11-16 m	5.59999980032444	obs
Chlorophyll-a	2008-04-01	16 m to bottom	5.9548671524339	obs
Chlorophyll-a	2008-05-06	0-11 m	4.76248414668315	obs
Chlorophyll-a	2008-05-06	11-16 m	7.69999995827675	obs
Chlorophyll-a	2008-05-06	16 m to bottom	6.58167798515156	obs
Chlorophyll-a	2008-06-03	0-11 m	1.19017108928363	obs
Chlorophyll-a	2008-06-03	11-16 m	4.39999997615814	obs
Chlorophyll-a	2008-06-03	16 m to bottom	7.55110634839687	obs
Chlorophyll-a	2008-07-08	0-11 m	0.924948575889213	obs
Chlorophyll-a	2008-07-08	11-16 m	0.899999984540045	obs
Chlorophyll-a	2008-07-08	16 m to bottom	1.32614318985819	obs
Chlorophyll-a	2008-08-05	0-11 m	1.46904117135477	obs
Chlorophyll-a	2008-08-05	11-16 m	1.79999996908009	obs
Chlorophyll-a	2008-08-05	16 m to bottom	1.27316062391169	obs
Chlorophyll-a	2008-09-02	0-11 m	2.55417943078985	obs
Chlorophyll-a	2008-09-02	11-16 m	2.09999992512166	obs
Chlorophyll-a	2008-09-02	16 m to bottom	1.61368693192061	obs
Chlorophyll-a	2008-10-07	0-11 m	2.95134373250719	obs
Chlorophyll-a	2008-10-07	11-16 m	3.59999993816018	obs
Chlorophyll-a	2008-10-07	16 m to bottom	2.63632516207268	obs
Chlorophyll-a	2008-11-04	0-11 m	5.25700316945036	obs
Chlorophyll-a	2008-11-04	11-16 m	4.90000005811453	obs
Chlorophyll-a	2008-11-04	16 m to bottom	3.84085725892204	obs
Chlorophyll-a	2008-12-02	0-11 m	4.67255129085679	obs
Chlorophyll-a	2008-12-02	11-16 m	4.69999993219972	obs
Chlorophyll-a	2008-12-02	16 m to bottom	4.66904828429252	obs
Chlorophyll-a	2009-04-06	0-11 m	4.63126757901361	obs
Chlorophyll-a	2009-04-06	11-16 m	4.69999993219972	obs
Chlorophyll-a	2009-04-06	16 m to bottom	4.85593029137636	obs
Chlorophyll-a	2009-05-05	0-11 m	9.27370186201279	obs
Chlorophyll-a	2009-05-05	11-16 m	11.1999996006489	obs
Chlorophyll-a	2009-05-05	16 m to bottom	3.16336422377468	obs
Chlorophyll-a	2009-06-02	0-11 m	0.961509762767475	obs
Chlorophyll-a	2009-06-02	11-16 m	3.59999993816018	obs
Chlorophyll-a	2009-06-02	16 m to bottom	4.10784469205669	obs
Chlorophyll-a	2009-07-07	0-11 m	1.11182025553865	obs
Chlorophyll-a	2009-07-07	11-16 m	1.60000007599592	obs
Chlorophyll-a	2009-07-07	16 m to bottom	2.19534255792383	obs
Chlorophyll-a	2009-08-04	0-11 m	1.71746521312159	obs
Chlorophyll-a	2009-08-04	11-16 m	3.80000006407499	obs
Chlorophyll-a	2009-08-04	16 m to bottom	1.64332741803096	obs
Chlorophyll-a	2009-09-01	0-11 m	1.51360567114249	obs
Chlorophyll-a	2009-09-01	11-16 m	1.9000000320375	obs
Chlorophyll-a	2009-09-01	16 m to bottom	1.00761754208819	obs
Chlorophyll-a	2009-10-06	0-11 m	1.53632598304855	obs
Chlorophyll-a	2009-10-06	11-16 m	0.600000028498471	obs
Chlorophyll-a	2009-10-06	16 m to bottom	0.832120131329825	obs
Chlorophyll-a	2010-04-06	0-11 m	2.9925847434171	obs
Chlorophyll-a	2010-04-06	11-16 m	3.20000015199184	obs
Chlorophyll-a	2010-04-06	16 m to bottom	2.96316029676845	obs
Chlorophyll-a	2010-05-04	0-11 m	3.87243519781583	obs
Chlorophyll-a	2010-05-04	11-16 m	4.10000002011657	obs
Chlorophyll-a	2010-05-04	16 m to bottom	2.13190904712554	obs
Chlorophyll-a	2010-06-01	0-11 m	4.59389947060418	obs
Chlorophyll-a	2010-06-01	11-16 m	6.09999988228083	obs
Chlorophyll-a	2010-06-01	16 m to bottom	3.18125736956851	obs
Chlorophyll-a	2010-07-06	0-11 m	1.56570726869196	obs
Chlorophyll-a	2010-07-06	11-16 m	1.70000002253801	obs
Chlorophyll-a	2010-07-06	16 m to bottom	4.97435468161823	obs
Chlorophyll-a	2010-08-03	0-11 m	1.09213349583134	obs
Chlorophyll-a	2010-08-03	11-16 m	1.09999999403954	obs
Chlorophyll-a	2010-08-03	16 m to bottom	0.865247380472583	obs
Chlorophyll-a	2010-08-31	0-11 m	1.79215905264008	obs
Chlorophyll-a	2010-08-31	11-16 m	1.30000000353903	obs
Chlorophyll-a	2010-08-31	16 m to bottom	0.72806681863802	obs
Chlorophyll-a	2010-10-05	0-11 m	2.34554843852516	obs
Chlorophyll-a	2010-10-05	11-16 m	2.19999998807907	obs
Chlorophyll-a	2010-10-05	16 m to bottom	0.914861971121523	obs
Chlorophyll-a	2011-03-01	0-11 m	2.88030690441001	obs
Chlorophyll-a	2011-03-01	11-16 m	3.20000015199184	obs
Chlorophyll-a	2011-03-01	16 m to bottom	2.20568156530965	obs
Chlorophyll-a	2011-04-05	0-11 m	2.52719711911287	obs
Chlorophyll-a	2011-04-05	11-16 m	3.50000010803342	obs
Chlorophyll-a	2011-04-05	16 m to bottom	2.83091652544877	obs
Chlorophyll-a	2011-05-03	0-11 m	2.48383174644545	obs
Chlorophyll-a	2011-05-03	11-16 m	2.90000019595027	obs
Chlorophyll-a	2011-05-03	16 m to bottom	2.93013917477938	obs
Chlorophyll-a	2011-05-31	0-11 m	2.43094428786161	obs
Chlorophyll-a	2011-05-31	11-16 m	3.9000001270324	obs
Chlorophyll-a	2011-05-31	16 m to bottom	3.01979263076847	obs
Chlorophyll-a	2011-07-05	0-11 m	1.46613350528292	obs
Chlorophyll-a	2011-07-05	11-16 m	1.20000005699694	obs
Chlorophyll-a	2011-07-05	16 m to bottom	0.627827648697683	obs
Chlorophyll-a	2011-08-02	0-11 m	2.54630823513445	obs
Chlorophyll-a	2011-08-02	11-16 m	3.9000001270324	obs
Chlorophyll-a	2011-08-02	16 m to bottom	2.39353159619519	obs
Chlorophyll-a	2011-08-30	0-11 m	3.45347667083852	obs
Chlorophyll-a	2011-08-30	11-16 m	2.0000000949949	obs
Chlorophyll-a	2011-08-30	16 m to bottom	1.22263967694341	obs
Chlorophyll-a	2011-10-06	0-11 m	2.23416427926764	obs
Chlorophyll-a	2011-10-06	11-16 m	2.0000000949949	obs
Chlorophyll-a	2011-10-06	16 m to bottom	0.982774524203321	obs
Chlorophyll-a	2012-04-03	0-11 m	12.437235470085	obs
Chlorophyll-a	2012-04-03	11-16 m	9.39999986439943	obs
Chlorophyll-a	2012-04-03	16 m to bottom	4.66229139596459	obs
Chlorophyll-a	2012-05-08	0-11 m	8.25350886687739	obs
Chlorophyll-a	2012-05-08	11-16 m	11.3999992609024	obs
Chlorophyll-a	2012-05-08	16 m to bottom	7.99954593603499	obs
Chlorophyll-a	2012-06-05	0-11 m	3.31750330777407	obs
Chlorophyll-a	2012-06-05	11-16 m	26.7000012099743	obs
Chlorophyll-a	2012-06-05	16 m to bottom	18.5881166707517	obs
Chlorophyll-a	2012-07-03	0-11 m	2.83251566676523	obs
Chlorophyll-a	2012-07-03	11-16 m	3.70000000111759	obs
Chlorophyll-a	2012-07-03	16 m to bottom	5.63781159625196	obs
Chlorophyll-a	2012-07-31	0-11 m	1.73680478526396	obs
Chlorophyll-a	2012-07-31	11-16 m	1.39999995008111	obs
Chlorophyll-a	2012-07-31	16 m to bottom	NA	obs
Chlorophyll-a	2012-08-28	0-11 m	1.51745971679698	obs
Chlorophyll-a	2012-08-28	11-16 m	1.50000001303852	obs
Chlorophyll-a	2012-08-28	16 m to bottom	0.977296782561726	obs
Chlorophyll-a	2012-10-02	0-11 m	1.19221879349343	obs
Chlorophyll-a	2012-10-02	11-16 m	1.00000004749745	obs
Chlorophyll-a	2012-10-02	16 m to bottom	0.534916541147377	obs
Chlorophyll-a	2013-04-23	0-11 m	3.23524948407616	obs
Chlorophyll-a	2013-04-23	11-16 m	4.10000002011657	obs
Chlorophyll-a	2013-04-23	16 m to bottom	4.10372880174404	obs
Chlorophyll-a	2013-05-07	0-11 m	7.0909328413601	obs
Chlorophyll-a	2013-05-07	11-16 m	8.70000012218952	obs
Chlorophyll-a	2013-05-07	16 m to bottom	5.82684141909188	obs
Chlorophyll-a	2013-06-04	0-11 m	7.03910348929957	obs
Chlorophyll-a	2013-06-04	11-16 m	7.00000021606684	obs
Chlorophyll-a	2013-06-04	16 m to bottom	9.0370024956962	obs
Chlorophyll-a	2013-06-06	0-11 m	6.99972986160652	obs
Chlorophyll-a	2013-06-06	11-16 m	6.80000009015203	obs
Chlorophyll-a	2013-06-06	16 m to bottom	10.364596439366	obs
Chlorophyll-a	2013-06-11	0-11 m	6.86855835943691	obs
Chlorophyll-a	2013-06-11	11-16 m	5.80000039190054	obs
Chlorophyll-a	2013-06-11	16 m to bottom	6.72106706554623	obs
Chlorophyll-a	2013-07-09	0-11 m	0.864727044733521	obs
Chlorophyll-a	2013-07-09	11-16 m	5.49999997019768	obs
Chlorophyll-a	2013-07-09	16 m to bottom	3.29639492320248	obs
Chlorophyll-a	2013-08-06	0-11 m	1.24640236131919	obs
Chlorophyll-a	2013-08-06	11-16 m	1.00000004749745	obs
Chlorophyll-a	2013-08-06	16 m to bottom	0.732454404254365	obs
Chlorophyll-a	2013-09-03	0-11 m	2.37285303807927	obs
Chlorophyll-a	2013-09-03	11-16 m	2.40000011399388	obs
Chlorophyll-a	2013-09-03	16 m to bottom	1.09576908912622	obs
Chlorophyll-a	2013-09-17	0-11 m	2.14643067724481	obs
Chlorophyll-a	2013-09-17	11-16 m	1.9000000320375	obs
Chlorophyll-a	2013-09-17	16 m to bottom	1.15972261150017	obs
Chlorophyll-a	2013-10-01	0-11 m	2.98018354597852	obs
Chlorophyll-a	2013-10-01	11-16 m	3.09999985620379	obs
Chlorophyll-a	2013-10-01	16 m to bottom	1.44539710734187	obs
Chlorophyll-a	2014-04-23	0-11 m	7.71929579231569	obs
Chlorophyll-a	2014-04-23	11-16 m	7.1000000461936	obs
Chlorophyll-a	2014-04-23	16 m to bottom	6.87954632103488	obs
Chlorophyll-a	2014-05-06	0-11 m	4.60816704651861	obs
Chlorophyll-a	2014-05-06	11-16 m	6.51000021025538	obs
Chlorophyll-a	2014-05-06	16 m to bottom	4.56290584507355	obs
Chlorophyll-a	2014-06-03	0-11 m	0.766115844667602	obs
Chlorophyll-a	2014-06-03	11-16 m	1.47999997716397	obs
Chlorophyll-a	2014-06-03	16 m to bottom	4.31826864826171	obs
Chlorophyll-a	2014-07-08	0-11 m	5.26079982726564	obs
Chlorophyll-a	2014-07-08	11-16 m	2.80999997630715	obs
Chlorophyll-a	2014-07-08	16 m to bottom	1.88469645019627	obs
Chlorophyll-a	2014-08-05	0-11 m	2.27745523784998	obs
Chlorophyll-a	2014-08-05	11-16 m	3.40000004507601	obs
Chlorophyll-a	2014-08-05	16 m to bottom	2.12376777052639	obs
Chlorophyll-a	2014-09-02	0-11 m	2.74921047552445	obs
Chlorophyll-a	2014-09-02	11-16 m	1.85000000055879	obs
Chlorophyll-a	2014-09-02	16 m to bottom	1.0498729685437	obs
Chlorophyll-a	2014-09-30	0-11 m	2.78810164224017	obs
Chlorophyll-a	2014-09-30	11-16 m	1.47999997716397	obs
Chlorophyll-a	2014-09-30	16 m to bottom	0.82438281706764	obs
Chlorophyll-a	2015-01-20	0-11 m	3.01236402830674	obs
Chlorophyll-a	2015-01-20	11-16 m	2.80999997630715	obs
Chlorophyll-a	2015-01-20	16 m to bottom	2.75602540000938	obs
Chlorophyll-a	2015-02-24	0-11 m	4.40082062196163	obs
Chlorophyll-a	2015-02-24	11-16 m	4.59000002592802	obs
Chlorophyll-a	2015-02-24	16 m to bottom	4.25459722592987	obs
Chlorophyll-a	2015-03-17	0-11 m	5.92846607401151	obs
Chlorophyll-a	2015-03-17	11-16 m	6.21999986469746	obs
Chlorophyll-a	2015-03-17	16 m to bottom	5.66722242109433	obs
Chlorophyll-a	2015-04-21	0-11 m	5.29461508900251	obs
Chlorophyll-a	2015-04-21	11-16 m	10.5999996885657	obs
Chlorophyll-a	2015-04-21	16 m to bottom	9.39638164784608	obs
Chlorophyll-a	2015-05-05	0-11 m	6.127587941137	obs
Chlorophyll-a	2015-05-05	11-16 m	9.18000005185604	obs
Chlorophyll-a	2015-05-05	16 m to bottom	7.12968017516135	obs
Chlorophyll-a	2015-06-03	0-11 m	4.36284189578086	obs
Chlorophyll-a	2015-06-03	11-16 m	19.3900000303984	obs
Chlorophyll-a	2015-06-03	16 m to bottom	12.9135401946287	obs
Chlorophyll-a	2015-07-07	0-11 m	1.24054723296056	obs
Chlorophyll-a	2015-07-07	11-16 m	1.38000003062189	obs
Chlorophyll-a	2015-07-07	16 m to bottom	7.25341376552278	obs
Chlorophyll-a	2015-08-04	0-11 m	1.44788648510982	obs
Chlorophyll-a	2015-08-04	11-16 m	1.87000003643334	obs
Chlorophyll-a	2015-08-04	16 m to bottom	1.55486612821131	obs
Chlorophyll-a	2015-09-01	0-11 m	1.63832261790802	obs
Chlorophyll-a	2015-09-01	11-16 m	1.47999997716397	obs
Chlorophyll-a	2015-09-01	16 m to bottom	1.37428067795247	obs
Chlorophyll-a	2015-09-29	0-11 m	3.04059774010593	obs
Chlorophyll-a	2015-09-29	11-16 m	3.03000002168119	obs
Chlorophyll-a	2015-09-29	16 m to bottom	1.96655720121521	obs
Chlorophyll-a	2015-11-10	0-11 m	1.80875000660308	obs
Chlorophyll-a	2015-11-10	11-16 m	1.70000002253801	obs
Chlorophyll-a	2015-11-10	16 m to bottom	1.33614920666856	obs
Chlorophyll-a	2015-12-08	0-11 m	1.55315808878552	obs
Chlorophyll-a	2015-12-08	11-16 m	2.36999988555908	obs
Chlorophyll-a	2015-12-08	16 m to bottom	1.32794355462516	obs
Chlorophyll-a	2016-03-15	0-11 m	6.36543454613482	obs
Chlorophyll-a	2016-03-15	11-16 m	6.51000021025538	obs
Chlorophyll-a	2016-03-15	16 m to bottom	6.62342422649427	obs
Chlorophyll-a	2016-04-19	0-11 m	3.91916179349831	obs
Chlorophyll-a	2016-04-19	11-16 m	7.55000021308661	obs
Chlorophyll-a	2016-04-19	16 m to bottom	6.5273797733027	obs
Chlorophyll-a	2016-05-17	0-11 m	2.20873895208854	obs
Chlorophyll-a	2016-05-17	11-16 m	3.40000004507601	obs
Chlorophyll-a	2016-05-17	16 m to bottom	6.02241796345248	obs
Chlorophyll-a	2016-06-14	0-11 m	0.851581475147099	obs
Chlorophyll-a	2016-06-14	11-16 m	2.21999990753829	obs
Chlorophyll-a	2016-06-14	16 m to bottom	3.20345546184225	obs
Chlorophyll-a	2016-07-05	0-11 m	2.14265105637485	obs
Chlorophyll-a	2016-07-05	11-16 m	3.16000008024275	obs
Chlorophyll-a	2016-07-05	16 m to bottom	2.07786393370972	obs
Chlorophyll-a	2016-08-02	0-11 m	2.16834844141483	obs
Chlorophyll-a	2016-08-02	11-16 m	7.98999983817339	obs
Chlorophyll-a	2016-08-02	16 m to bottom	1.91485766072685	obs
Chlorophyll-a	2016-08-30	0-11 m	1.86946515081367	obs
Chlorophyll-a	2016-08-30	11-16 m	2.52000009641051	obs
Chlorophyll-a	2016-08-30	16 m to bottom	1.27258864500134	obs
Chlorophyll-a	2016-09-27	0-11 m	2.46325638525715	obs
Chlorophyll-a	2016-09-27	11-16 m	2.16999999247491	obs
Chlorophyll-a	2016-09-27	16 m to bottom	1.19959820689292	obs
Chlorophyll-a	2016-10-25	0-11 m	1.40193316003364	obs
Chlorophyll-a	2016-10-25	11-16 m	1.38000003062189	obs
Chlorophyll-a	2016-10-25	16 m to bottom	0.942497966274647	obs
Chlorophyll-a	2016-12-06	0-11 m	2.48797708002868	obs
Chlorophyll-a	2016-12-06	11-16 m	2.27000005543232	obs
Chlorophyll-a	2016-12-06	16 m to bottom	2.26704188762736	obs
Chlorophyll-a	2017-03-21	0-11 m	7.31842429977063	obs
Chlorophyll-a	2017-03-21	11-16 m	5.24999992921948	obs
Chlorophyll-a	2017-03-21	16 m to bottom	7.52636009517609	obs
Chlorophyll-a	2017-04-18	0-11 m	5.46462925025591	obs
Chlorophyll-a	2017-04-18	11-16 m	8.58000013977289	obs
Chlorophyll-a	2017-04-18	16 m to bottom	5.60629595409505	obs
Chlorophyll-a	2017-05-16	0-11 m	7.54574138005568	obs
Chlorophyll-a	2017-05-16	11-16 m	13.0200004205108	obs
Chlorophyll-a	2017-05-16	16 m to bottom	9.16383842387067	obs
Chlorophyll-a	2017-06-13	0-11 m	8.99649152257297	obs
Chlorophyll-a	2017-06-13	11-16 m	30.3399991244078	obs
Chlorophyll-a	2017-06-13	16 m to bottom	12.1307506879473	obs
Chlorophyll-a	2017-07-04	0-11 m	0.809605670486383	obs
Chlorophyll-a	2017-07-04	11-16 m	27.6800002902746	obs
Chlorophyll-a	2017-07-04	16 m to bottom	10.8304848667246	obs
Chlorophyll-a	2017-08-01	0-11 m	2.05569706332819	obs
Chlorophyll-a	2017-08-01	11-16 m	0.95999997574836	obs
Chlorophyll-a	2017-08-01	16 m to bottom	4.02150749152967	obs
Chlorophyll-a	2017-08-29	0-11 m	3.99910905385645	obs
Chlorophyll-a	2017-08-29	11-16 m	2.80999997630715	obs
Chlorophyll-a	2017-08-29	16 m to bottom	0.61991820626281	obs
Chlorophyll-a	2017-09-26	0-11 m	2.10850596329042	obs
Chlorophyll-a	2017-09-26	11-16 m	1.91999995149672	obs
Chlorophyll-a	2017-09-26	16 m to bottom	0.673533936435692	obs
Chlorophyll-a	2017-10-24	0-11 m	1.3097005110054	obs
Chlorophyll-a	2017-10-24	11-16 m	1.04000000283122	obs
Chlorophyll-a	2017-10-24	16 m to bottom	1.0031869989674	obs
Chlorophyll-a	2017-12-05	0-11 m	1.36167614838944	obs
Chlorophyll-a	2017-12-05	11-16 m	1.50000001303852	obs
Chlorophyll-a	2017-12-05	16 m to bottom	1.44533503356951	obs
Chlorophyll-a	2018-03-20	0-11 m	3.14550726933191	obs
Chlorophyll-a	2018-03-20	11-16 m	3.17999999970198	obs
Chlorophyll-a	2018-03-20	16 m to bottom	3.23780935089859	obs
Chlorophyll-a	2018-04-24	0-11 m	3.93062999413358	obs
Chlorophyll-a	2018-04-24	11-16 m	3.70000000111759	obs
Chlorophyll-a	2018-04-24	16 m to bottom	3.52305882745008	obs
Chlorophyll-a	2018-05-15	0-11 m	2.07903158179822	obs
Chlorophyll-a	2018-05-15	11-16 m	5.33000007271767	obs
Chlorophyll-a	2018-05-15	16 m to bottom	6.63541269995423	obs
Chlorophyll-a	2018-06-12	0-11 m	1.22193883000235	obs
Chlorophyll-a	2018-06-12	11-16 m	1.91999995149672	obs
Chlorophyll-a	2018-06-12	16 m to bottom	3.09316119237437	obs
Chlorophyll-a	2018-07-03	0-11 m	1.6018878756584	obs
Chlorophyll-a	2018-07-03	11-16 m	3.25999991036952	obs
Chlorophyll-a	2018-07-03	16 m to bottom	2.98655439658732	obs
Chlorophyll-a	2018-07-31	0-11 m	1.67097309237602	obs
Chlorophyll-a	2018-07-31	11-16 m	2.06999992951751	obs
Chlorophyll-a	2018-07-31	16 m to bottom	2.85705054481091	obs
Chlorophyll-a	2018-08-28	0-11 m	2.50453464301442	obs
Chlorophyll-a	2018-08-28	11-16 m	1.91999995149672	obs
Chlorophyll-a	2018-08-28	16 m to bottom	1.48585585956185	obs
Chlorophyll-a	2018-09-25	0-11 m	2.41275765304201	obs
Chlorophyll-a	2018-09-25	11-16 m	1.91999995149672	obs
Chlorophyll-a	2018-09-25	16 m to bottom	1.13460174514675	obs
Chlorophyll-a	2018-10-23	0-11 m	2.10960651108823	obs
Chlorophyll-a	2018-10-23	11-16 m	2.06999992951751	obs
Chlorophyll-a	2018-10-23	16 m to bottom	2.22403525671494	obs
Chlorophyll-a	2018-12-04	0-11 m	1.72690221473123	obs
Chlorophyll-a	2018-12-04	11-16 m	1.47999997716397	obs
Chlorophyll-a	2018-12-04	16 m to bottom	1.89031515854883	obs
Chlorophyll-a	2019-03-19	0-11 m	6.89828858087368	obs
Chlorophyll-a	2019-03-19	11-16 m	6.9599999114871	obs
Chlorophyll-a	2019-03-19	16 m to bottom	7.01725822874967	obs
Chlorophyll-a	2019-04-16	0-11 m	6.32084543150692	obs
Chlorophyll-a	2019-04-16	11-16 m	7.98999983817339	obs
Chlorophyll-a	2019-04-16	16 m to bottom	8.34468027007488	obs
Chlorophyll-a	2019-05-14	0-11 m	3.21853518109939	obs
Chlorophyll-a	2019-05-14	11-16 m	7.1000000461936	obs
Chlorophyll-a	2019-05-14	16 m to bottom	13.5494732682555	obs
Chlorophyll-a	2019-06-11	0-11 m	2.1667610795311	obs
Chlorophyll-a	2019-06-11	11-16 m	1.47999997716397	obs
Chlorophyll-a	2019-06-11	16 m to bottom	5.61829283940934	obs
Chlorophyll-a	2019-07-09	0-11 m	1.70031253037451	obs
Chlorophyll-a	2019-07-09	11-16 m	2.06999992951751	obs
Chlorophyll-a	2019-07-09	16 m to bottom	2.73350923340515	obs
Chlorophyll-a	2019-08-06	0-11 m	2.01589934011621	obs
Chlorophyll-a	2019-08-06	11-16 m	1.47999997716397	obs
Chlorophyll-a	2019-08-06	16 m to bottom	1.40282019397125	obs
Chlorophyll-a	2019-09-03	0-11 m	2.96486178328903	obs
Chlorophyll-a	2019-09-03	11-16 m	2.52000009641051	obs
Chlorophyll-a	2019-09-03	16 m to bottom	1.7120911568545	obs
Chlorophyll-a	2019-10-01	0-11 m	3.17763886607194	obs
Chlorophyll-a	2019-10-01	11-16 m	3.25999991036952	obs
Chlorophyll-a	2019-10-01	16 m to bottom	2.50533672743509	obs
Chlorophyll-a	2019-11-05	0-11 m	3.35995820719015	obs
Chlorophyll-a	2019-11-05	11-16 m	3.5500000230968	obs
Chlorophyll-a	2019-11-05	16 m to bottom	2.15612895995183	obs
Chlorophyll-a	2019-12-03	0-11 m	2.22095616735922	obs
Chlorophyll-a	2019-12-03	11-16 m	2.06999992951751	obs
Chlorophyll-a	2019-12-03	16 m to bottom	1.94434897124865	obs
Chlorophyll-a	2020-03-24	0-11 m	9.7376356329667	obs
Chlorophyll-a	2020-03-24	11-16 m	9.0300003066659	obs
Chlorophyll-a	2020-03-24	16 m to bottom	8.92749048272612	obs
Chlorophyll-a	2020-04-21	0-11 m	7.56431778922503	obs
Chlorophyll-a	2020-04-21	11-16 m	13.9100002124906	obs
Chlorophyll-a	2020-04-21	16 m to bottom	8.85130453210557	obs
Chlorophyll-a	2020-05-12	0-11 m	4.81467523516444	obs
Chlorophyll-a	2020-05-12	11-16 m	11.0999997705221	obs
Chlorophyll-a	2020-05-12	16 m to bottom	7.3422592315102	obs
Chlorophyll-a	2020-06-09	0-11 m	2.52201743856891	obs
Chlorophyll-a	2020-06-09	11-16 m	3.70000000111759	obs
Chlorophyll-a	2020-06-09	16 m to bottom	3.50723267727485	obs
Chlorophyll-a	2020-07-07	0-11 m	2.55976014529625	obs
Chlorophyll-a	2020-07-07	11-16 m	2.80999997630715	obs
Chlorophyll-a	2020-07-07	16 m to bottom	2.50322225377095	obs
Chlorophyll-a	2020-08-04	0-11 m	2.67951644302564	obs
Chlorophyll-a	2020-08-04	11-16 m	3.70000000111759	obs
Chlorophyll-a	2020-08-04	16 m to bottom	2.01790077360397	obs
Chlorophyll-a	2020-09-08	0-11 m	4.05121721606176	obs
Chlorophyll-a	2020-09-08	11-16 m	4.00000018998981	obs
Chlorophyll-a	2020-09-08	16 m to bottom	3.09866310416597	obs
Chlorophyll-a	2020-10-06	0-11 m	2.97027707188722	obs
Chlorophyll-a	2020-10-06	11-16 m	3.40000004507601	obs
Chlorophyll-a	2020-10-06	16 m to bottom	2.23104671608267	obs
Chlorophyll-a	2020-11-03	0-11 m	2.06999992951751	obs
Chlorophyll-a	2020-11-03	11-16 m	1.78000004962087	obs
Chlorophyll-a	2020-11-03	16 m to bottom	1.88818321759076	obs
Chlorophyll-a	2020-12-01	0-11 m	2.56585098484953	obs
Chlorophyll-a	2020-12-01	11-16 m	1.78000004962087	obs
Chlorophyll-a	2020-12-01	16 m to bottom	1.74287544866373	obs
Chlorophyll-a	2021-03-23	0-11 m	13.8412919830551	obs
Chlorophyll-a	2021-03-23	11-16 m	13.5000003501773	obs
Chlorophyll-a	2021-03-23	16 m to bottom	14.8338574580553	obs
Chlorophyll-a	2021-04-20	0-11 m	12.9075124324647	obs
Chlorophyll-a	2021-04-20	11-16 m	13.1000000983477	obs
Chlorophyll-a	2021-04-20	16 m to bottom	12.3193424432866	obs
Chlorophyll-a	2021-05-18	0-11 m	3.41149662881182	obs
Chlorophyll-a	2021-05-18	11-16 m	4.10000002011657	obs
Chlorophyll-a	2021-05-18	16 m to bottom	3.56050025619168	obs
Chlorophyll-a	2021-06-08	0-11 m	3.33570793521225	obs
Chlorophyll-a	2021-06-08	11-16 m	4.90000005811453	obs
Chlorophyll-a	2021-06-08	16 m to bottom	3.60042790690231	obs
Chlorophyll-a	2021-07-06	0-11 m	3.21885744653593	obs
Chlorophyll-a	2021-07-06	11-16 m	3.40000004507601	obs
Chlorophyll-a	2021-07-06	16 m to bottom	3.20900380508948	obs
Chlorophyll-a	2021-08-03	0-11 m	1.34366508682673	obs
Chlorophyll-a	2021-08-03	11-16 m	1.09999999403954	obs
Chlorophyll-a	2021-08-03	16 m to bottom	1.2757203262672	obs
Chlorophyll-a	2021-09-07	0-11 m	2.2552618235307	obs
Chlorophyll-a	2021-09-07	11-16 m	2.49999994412065	obs
Chlorophyll-a	2021-09-07	16 m to bottom	0.825359179689996	obs
Chlorophyll-a	2021-10-05	0-11 m	2.06771926413124	obs
Chlorophyll-a	2021-10-05	11-16 m	1.50000001303852	obs
Chlorophyll-a	2021-10-05	16 m to bottom	0.893030618988619	obs
Chlorophyll-a	2021-11-02	0-11 m	1.64640072240174	obs
Chlorophyll-a	2021-11-02	11-16 m	1.70000002253801	obs
Chlorophyll-a	2021-11-02	16 m to bottom	1.236790138452	obs
Chlorophyll-a	2021-12-07	0-11 m	1.42639101458176	obs
Chlorophyll-a	2021-12-07	11-16 m	1.5999999595806	obs
Chlorophyll-a	2021-12-07	16 m to bottom	1.46304742076796	obs
Chlorophyll-a	2022-03-22	0-11 m	5.25728123980241	obs
Chlorophyll-a	2022-03-22	11-16 m	6.00000005215406	obs
Chlorophyll-a	2022-03-22	16 m to bottom	5.2596509293911	obs
Chlorophyll-a	2022-04-19	0-11 m	2.62069055004817	obs
Chlorophyll-a	2022-04-19	11-16 m	4.90000005811453	obs
Chlorophyll-a	2022-04-19	16 m to bottom	5.67438408421483	obs
Chlorophyll-a	2022-05-17	0-11 m	4.44275851959426	obs
Chlorophyll-a	2022-05-17	11-16 m	6.59999996423721	obs
Chlorophyll-a	2022-05-17	16 m to bottom	4.80634806088269	obs
Chlorophyll-a	2022-06-07	0-11 m	2.35951614544335	obs
Chlorophyll-a	2022-06-07	11-16 m	4.00000018998981	obs
Chlorophyll-a	2022-06-07	16 m to bottom	2.05546251888139	obs
Chlorophyll-a	2022-07-05	0-11 m	3.50112751252697	obs
