variable	Date	layer	mean_value	data_type
O2	2019-06-11	0 m to bottom	369.847436549687	mod
O2	2019-06-12	0 m to bottom	369.184853665986	mod
O2	2019-06-13	0 m to bottom	368.487436853515	mod
O2	2019-06-14	0 m to bottom	367.641000936129	mod
O2	2019-06-15	0 m to bottom	366.857252426807	mod
O2	2019-06-16	0 m to bottom	366.108768856178	mod
O2	2019-06-17	0 m to bottom	365.435325066414	mod
O2	2019-06-18	0 m to bottom	364.726307991808	mod
O2	2019-06-19	0 m to bottom	363.977334556575	mod
O2	2019-06-20	0 m to bottom	363.154107339188	mod
O2	2019-06-21	0 m to bottom	362.326845139074	mod
O2	2019-06-22	0 m to bottom	361.638928261829	mod
O2	2019-06-23	0 m to bottom	360.854251907563	mod
O2	2019-06-24	0 m to bottom	360.038780040825	mod
O2	2019-06-25	0 m to bottom	359.207596537061	mod
O2	2019-06-26	0 m to bottom	358.389171893253	mod
O2	2019-06-27	0 m to bottom	357.514142458712	mod
O2	2019-06-28	0 m to bottom	356.732538378999	mod
O2	2019-06-29	0 m to bottom	356.020603591276	mod
O2	2019-06-30	0 m to bottom	355.253773439481	mod
O2	2019-07-01	0 m to bottom	354.474394111949	mod
O2	2019-07-02	0 m to bottom	353.704733102074	mod
O2	2019-07-03	0 m to bottom	352.998621247772	mod
O2	2019-07-04	0 m to bottom	352.297280283922	mod
O2	2019-07-05	0 m to bottom	351.604589432745	mod
O2	2019-07-06	0 m to bottom	350.907879258009	mod
O2	2019-07-07	0 m to bottom	350.180906258128	mod
O2	2019-07-08	0 m to bottom	349.500621993046	mod
O2	2019-07-09	0 m to bottom	348.934368661975	mod
O2	2019-07-10	0 m to bottom	348.419533400495	mod
O2	2019-07-11	0 m to bottom	347.841288248888	mod
O2	2019-07-12	0 m to bottom	347.238898448827	mod
O2	2019-07-13	0 m to bottom	346.617142407779	mod
O2	2019-07-14	0 m to bottom	346.00387243579	mod
O2	2019-07-15	0 m to bottom	345.427303306033	mod
O2	2019-07-16	0 m to bottom	344.873768723216	mod
O2	2019-07-17	0 m to bottom	344.324008705726	mod
O2	2019-07-18	0 m to bottom	343.747872857417	mod
O2	2019-07-19	0 m to bottom	343.103217707386	mod
O2	2019-07-20	0 m to bottom	342.426838285552	mod
O2	2019-07-21	0 m to bottom	341.666868959789	mod
O2	2019-07-22	0 m to bottom	340.945603392626	mod
O2	2019-07-23	0 m to bottom	340.176261106743	mod
O2	2019-07-24	0 m to bottom	339.370564196436	mod
O2	2019-07-25	0 m to bottom	338.548503693619	mod
O2	2019-07-26	0 m to bottom	337.733641027445	mod
O2	2019-07-27	0 m to bottom	336.950334441496	mod
O2	2019-07-28	0 m to bottom	336.221826869119	mod
O2	2019-07-29	0 m to bottom	335.497177518083	mod
O2	2019-07-30	0 m to bottom	334.762192644026	mod
O2	2019-07-31	0 m to bottom	334.073566376582	mod
O2	2019-08-01	0 m to bottom	333.400698431022	mod
O2	2019-08-02	0 m to bottom	332.744120046662	mod
O2	2019-08-03	0 m to bottom	332.063951270034	mod
O2	2019-08-04	0 m to bottom	331.365510453535	mod
O2	2019-08-05	0 m to bottom	330.670894898738	mod
O2	2019-08-06	0 m to bottom	329.973600959677	mod
O2	2019-08-07	0 m to bottom	329.277637815266	mod
O2	2019-08-08	0 m to bottom	328.592663716835	mod
O2	2019-08-09	0 m to bottom	327.949912482008	mod
O2	2019-08-10	0 m to bottom	327.268416433158	mod
O2	2019-08-11	0 m to bottom	326.576934272386	mod
O2	2019-08-12	0 m to bottom	325.921947589296	mod
O2	2019-08-13	0 m to bottom	325.316639111037	mod
O2	2019-08-14	0 m to bottom	324.767478395503	mod
O2	2019-08-15	0 m to bottom	324.278963710813	mod
O2	2019-08-16	0 m to bottom	323.839119365564	mod
O2	2019-08-17	0 m to bottom	323.411298381892	mod
O2	2019-08-18	0 m to bottom	322.957076605761	mod
O2	2019-08-19	0 m to bottom	322.407656700799	mod
O2	2019-08-20	0 m to bottom	321.849662905877	mod
O2	2019-08-21	0 m to bottom	321.308089704857	mod
O2	2019-08-22	0 m to bottom	320.804703241982	mod
O2	2019-08-23	0 m to bottom	320.290051992429	mod
O2	2019-08-24	0 m to bottom	319.710393365958	mod
O2	2019-08-25	0 m to bottom	319.057841233619	mod
O2	2019-08-26	0 m to bottom	318.336354856356	mod
O2	2019-08-27	0 m to bottom	317.614594489219	mod
O2	2019-08-28	0 m to bottom	316.862286708159	mod
O2	2019-08-29	0 m to bottom	316.058567906079	mod
O2	2019-08-30	0 m to bottom	315.290049707185	mod
O2	2019-08-31	0 m to bottom	314.581348187246	mod
O2	2019-09-01	0 m to bottom	313.875237112485	mod
O2	2019-09-02	0 m to bottom	313.213390273189	mod
O2	2019-09-03	0 m to bottom	312.676392093798	mod
O2	2019-09-04	0 m to bottom	312.213382977887	mod
O2	2019-09-05	0 m to bottom	311.818732052281	mod
O2	2019-09-06	0 m to bottom	311.466271733559	mod
O2	2019-09-07	0 m to bottom	311.197343015726	mod
O2	2019-09-08	0 m to bottom	310.934150342863	mod
O2	2019-09-09	0 m to bottom	310.676100895411	mod
O2	2019-09-10	0 m to bottom	310.498524799816	mod
O2	2019-09-11	0 m to bottom	310.440706687962	mod
O2	2019-09-12	0 m to bottom	310.371604725662	mod
O2	2019-09-13	0 m to bottom	310.216757358854	mod
O2	2019-09-14	0 m to bottom	310.027399630413	mod
O2	2019-09-15	0 m to bottom	309.878540729998	mod
O2	2019-09-16	0 m to bottom	309.714646500736	mod
O2	2019-09-17	0 m to bottom	309.500085241021	mod
O2	2019-09-18	0 m to bottom	309.390647301275	mod
O2	2019-09-19	0 m to bottom	309.474082685784	mod
O2	2019-09-20	0 m to bottom	309.698899044509	mod
O2	2019-09-21	0 m to bottom	309.9637620923	mod
O2	2019-09-22	0 m to bottom	310.168587971717	mod
O2	2019-09-23	0 m to bottom	310.292199698128	mod
O2	2019-09-24	0 m to bottom	310.32532952155	mod
O2	2019-09-25	0 m to bottom	310.297188856959	mod
O2	2019-09-26	0 m to bottom	310.254438562519	mod
O2	2019-09-27	0 m to bottom	310.22161302822	mod
O2	2019-09-28	0 m to bottom	310.250311896706	mod
O2	2019-09-29	0 m to bottom	310.451608807969	mod
O2	2019-09-30	0 m to bottom	310.745277993153	mod
O2	2019-10-01	0 m to bottom	311.093263744591	mod
O2	2019-10-02	0 m to bottom	311.486174349213	mod
O2	2019-10-03	0 m to bottom	312.027202894843	mod
O2	2019-10-04	0 m to bottom	312.813379159312	mod
O2	2019-10-05	0 m to bottom	313.761219727598	mod
O2	2019-10-06	0 m to bottom	314.82673108113	mod
O2	2019-10-07	0 m to bottom	316.010720954466	mod
O2	2019-10-08	0 m to bottom	317.241218266164	mod
O2	2019-10-09	0 m to bottom	318.347213854607	mod
O2	2019-10-10	0 m to bottom	319.464365222282	mod
O2	2019-10-11	0 m to bottom	320.820352208946	mod
O2	2019-10-12	0 m to bottom	322.189935209856	mod
O2	2019-10-13	0 m to bottom	323.351933661153	mod
O2	2019-10-14	0 m to bottom	324.192343756042	mod
O2	2019-10-15	0 m to bottom	324.758000512052	mod
O2	2019-10-16	0 m to bottom	325.089432948119	mod
O2	2019-10-17	0 m to bottom	325.438010173005	mod
O2	2019-10-18	0 m to bottom	325.811933849539	mod
O2	2019-10-19	0 m to bottom	326.25953000403	mod
O2	2019-10-20	0 m to bottom	326.863735453609	mod
O2	2019-10-21	0 m to bottom	327.302212694132	mod
O2	2019-10-22	0 m to bottom	327.639590746934	mod
O2	2019-10-23	0 m to bottom	328.039805257318	mod
O2	2019-10-24	0 m to bottom	328.543862874166	mod
O2	2019-10-25	0 m to bottom	328.909489716357	mod
O2	2019-10-26	0 m to bottom	329.273173531255	mod
O2	2019-10-27	0 m to bottom	329.667491112155	mod
O2	2019-10-28	0 m to bottom	330.102761351916	mod
O2	2019-10-29	0 m to bottom	330.740138141971	mod
O2	2019-10-30	0 m to bottom	331.68212382674	mod
O2	2019-10-31	0 m to bottom	332.915314315357	mod
O2	2019-11-01	0 m to bottom	334.484202744407	mod
O2	2019-11-02	0 m to bottom	336.1699968063	mod
O2	2019-11-03	0 m to bottom	337.542783589813	mod
O2	2019-11-04	0 m to bottom	338.659379857147	mod
O2	2019-11-05	0 m to bottom	339.692148457671	mod
O2	2019-11-06	0 m to bottom	340.742938933802	mod
O2	2019-11-07	0 m to bottom	341.838051064946	mod
O2	2019-11-08	0 m to bottom	342.92773701123	mod
O2	2019-11-09	0 m to bottom	343.955596176399	mod
O2	2019-11-10	0 m to bottom	345.084766797363	mod
O2	2019-11-11	0 m to bottom	346.493896715497	mod
O2	2019-11-12	0 m to bottom	348.122313134653	mod
O2	2019-11-13	0 m to bottom	349.828591173744	mod
O2	2019-11-14	0 m to bottom	351.470263808578	mod
O2	2019-11-15	0 m to bottom	353.065716679538	mod
O2	2019-11-16	0 m to bottom	354.533377216662	mod
O2	2019-11-17	0 m to bottom	355.872231371662	mod
O2	2019-11-18	0 m to bottom	357.100458805623	mod
O2	2019-11-19	0 m to bottom	358.276834620776	mod
O2	2019-11-20	0 m to bottom	359.508227507935	mod
O2	2019-11-21	0 m to bottom	360.728900525209	mod
O2	2019-11-22	0 m to bottom	361.851003887999	mod
O2	2019-11-23	0 m to bottom	363.037710739824	mod
O2	2019-11-24	0 m to bottom	364.354084891998	mod
O2	2019-11-25	0 m to bottom	365.65655548086	mod
O2	2019-11-26	0 m to bottom	366.8030826051	mod
O2	2019-11-27	0 m to bottom	367.758320887848	mod
O2	2019-11-28	0 m to bottom	368.581251422475	mod
O2	2019-11-29	0 m to bottom	369.374389733733	mod
O2	2019-11-30	0 m to bottom	370.334992834398	mod
O2	2019-12-01	0 m to bottom	371.447837846136	mod
O2	2019-12-02	0 m to bottom	372.675500634812	mod
O2	2019-12-03	0 m to bottom	373.977236391657	mod
O2	2019-12-04	0 m to bottom	375.222187590904	mod
O2	2019-12-05	0 m to bottom	376.564319510324	mod
O2	2019-12-06	0 m to bottom	378.158871058511	mod
O2	2019-12-07	0 m to bottom	379.817967547497	mod
O2	2019-12-08	0 m to bottom	381.153255420865	mod
O2	2019-12-09	0 m to bottom	382.142367767833	mod
O2	2019-12-10	0 m to bottom	383.093099721944	mod
O2	2019-12-11	0 m to bottom	384.218971338549	mod
O2	2019-12-12	0 m to bottom	385.397876734763	mod
O2	2019-12-13	0 m to bottom	386.529307362115	mod
O2	2019-12-14	0 m to bottom	387.719597963841	mod
O2	2019-12-15	0 m to bottom	388.89707231671	mod
O2	2019-12-16	0 m to bottom	389.855455590997	mod
O2	2019-12-17	0 m to bottom	390.598028792627	mod
O2	2019-12-18	0 m to bottom	391.261853962014	mod
O2	2019-12-19	0 m to bottom	391.863045194409	mod
O2	2019-12-20	0 m to bottom	392.46488250779	mod
O2	2019-12-21	0 m to bottom	393.048509221655	mod
O2	2019-12-22	0 m to bottom	393.638848279216	mod
O2	2019-12-23	0 m to bottom	394.143750296213	mod
O2	2019-12-24	0 m to bottom	394.548523755679	mod
O2	2019-12-25	0 m to bottom	394.904717698496	mod
O2	2019-12-26	0 m to bottom	395.22461641926	mod
O2	2019-12-27	0 m to bottom	395.629025582634	mod
O2	2019-12-28	0 m to bottom	396.205803581201	mod
O2	2019-12-29	0 m to bottom	396.915316295435	mod
O2	2019-12-30	0 m to bottom	397.804318746746	mod
O2	2019-12-31	0 m to bottom	398.872806381111	mod
O2	2020-01-01	0 m to bottom	399.951954367523	mod
O2	2020-01-02	0 m to bottom	401.109924317641	mod
O2	2020-01-03	0 m to bottom	402.353005517088	mod
O2	2020-01-04	0 m to bottom	403.347924491006	mod
O2	2020-01-05	0 m to bottom	404.126696598961	mod
O2	2020-01-06	0 m to bottom	404.970590236177	mod
O2	2020-01-07	0 m to bottom	405.844645670771	mod
O2	2020-01-08	0 m to bottom	406.592310065074	mod
O2	2020-01-09	0 m to bottom	407.126960732319	mod
O2	2020-01-10	0 m to bottom	407.408276699023	mod
O2	2020-01-11	0 m to bottom	407.650105410993	mod
O2	2020-01-12	0 m to bottom	408.057417139986	mod
O2	2020-01-13	0 m to bottom	408.593826517047	mod
O2	2020-01-14	0 m to bottom	408.990661118993	mod
O2	2020-01-15	0 m to bottom	409.25118172329	mod
O2	2020-01-16	0 m to bottom	409.47861312316	mod
O2	2020-01-17	0 m to bottom	409.744329148779	mod
O2	2020-01-18	0 m to bottom	410.094173241705	mod
O2	2020-01-19	0 m to bottom	410.478564355223	mod
O2	2020-01-20	0 m to bottom	410.962717820727	mod
O2	2020-01-21	0 m to bottom	411.837317313412	mod
O2	2020-01-22	0 m to bottom	413.153732822977	mod
O2	2020-01-23	0 m to bottom	414.358292154788	mod
O2	2020-01-24	0 m to bottom	415.454336913176	mod
O2	2020-01-25	0 m to bottom	416.656357843649	mod
O2	2020-01-26	0 m to bottom	417.540510361376	mod
O2	2020-01-27	0 m to bottom	418.292791969951	mod
O2	2020-01-28	0 m to bottom	418.427067708457	mod
O2	2020-01-29	0 m to bottom	418.029132235111	mod
O2	2020-01-30	0 m to bottom	417.906351543912	mod
O2	2020-01-31	0 m to bottom	417.78888121781	mod
O2	2020-02-01	0 m to bottom	417.349958621237	mod
O2	2020-02-02	0 m to bottom	416.67850363647	mod
O2	2020-02-03	0 m to bottom	416.004943315767	mod
O2	2020-02-04	0 m to bottom	415.482148218731	mod
O2	2020-02-05	0 m to bottom	415.252183753999	mod
O2	2020-02-06	0 m to bottom	415.486375849032	mod
O2	2020-02-07	0 m to bottom	416.005744887019	mod
O2	2020-02-08	0 m to bottom	416.651408539374	mod
O2	2020-02-09	0 m to bottom	417.167408541381	mod
O2	2020-02-10	0 m to bottom	417.162206958395	mod
O2	2020-02-11	0 m to bottom	417.011894824475	mod
O2	2020-02-12	0 m to bottom	417.050859739834	mod
O2	2020-02-13	0 m to bottom	417.307628424723	mod
O2	2020-02-14	0 m to bottom	417.596554388263	mod
O2	2020-02-15	0 m to bottom	417.775562800042	mod
O2	2020-02-16	0 m to bottom	417.827311084658	mod
O2	2020-02-17	0 m to bottom	417.656478732115	mod
O2	2020-02-18	0 m to bottom	417.367638237447	mod
O2	2020-02-19	0 m to bottom	417.162609279934	mod
O2	2020-02-20	0 m to bottom	417.106753592157	mod
O2	2020-02-21	0 m to bottom	417.041154790435	mod
O2	2020-02-22	0 m to bottom	416.96704736068	mod
O2	2020-02-23	0 m to bottom	416.845517866448	mod
O2	2020-02-24	0 m to bottom	416.552356824732	mod
O2	2020-02-25	0 m to bottom	416.250523033056	mod
O2	2020-02-26	0 m to bottom	416.014728066266	mod
O2	2020-02-27	0 m to bottom	415.932509411829	mod
O2	2020-02-28	0 m to bottom	416.037750879886	mod
O2	2020-02-29	0 m to bottom	416.12191730575	mod
O2	2020-03-01	0 m to bottom	416.056831395368	mod
O2	2020-03-02	0 m to bottom	415.911560119291	mod
O2	2020-03-03	0 m to bottom	415.762295369722	mod
O2	2020-03-04	0 m to bottom	415.773623495871	mod
O2	2020-03-05	0 m to bottom	416.051980726957	mod
O2	2020-03-06	0 m to bottom	416.21149728012	mod
O2	2020-03-07	0 m to bottom	416.164474754612	mod
O2	2020-03-08	0 m to bottom	416.149376031162	mod
O2	2020-03-09	0 m to bottom	416.078319411382	mod
O2	2020-03-10	0 m to bottom	415.924470807693	mod
O2	2020-03-11	0 m to bottom	415.594223383595	mod
O2	2020-03-12	0 m to bottom	414.963364538968	mod
O2	2020-03-13	0 m to bottom	414.282369802977	mod
O2	2020-03-14	0 m to bottom	413.785043315376	mod
O2	2020-03-15	0 m to bottom	413.485575214622	mod
O2	2020-03-16	0 m to bottom	413.081988849373	mod
O2	2020-03-17	0 m to bottom	412.66550715725	mod
O2	2020-03-18	0 m to bottom	412.202888704485	mod
O2	2020-03-19	0 m to bottom	411.815549136706	mod
O2	2020-03-20	0 m to bottom	411.541946823896	mod
O2	2020-03-21	0 m to bottom	411.191890756343	mod
O2	2020-03-22	0 m to bottom	410.842378718466	mod
O2	2020-03-23	0 m to bottom	410.861104678541	mod
O2	2020-03-24	0 m to bottom	411.147318355211	mod
O2	2020-03-25	0 m to bottom	411.526224856595	mod
O2	2020-03-26	0 m to bottom	411.83403753823	mod
O2	2020-03-27	0 m to bottom	411.991960391637	mod
O2	2020-03-28	0 m to bottom	411.95932865031	mod
O2	2020-03-29	0 m to bottom	411.86217398791	mod
O2	2020-03-30	0 m to bottom	411.797885461212	mod
O2	2020-03-31	0 m to bottom	411.952362798109	mod
O2	2020-04-01	0 m to bottom	412.139819362308	mod
O2	2020-04-02	0 m to bottom	412.404680046483	mod
O2	2020-04-03	0 m to bottom	412.372497107309	mod
O2	2020-04-04	0 m to bottom	412.192378637765	mod
O2	2020-04-05	0 m to bottom	411.897170112138	mod
O2	2020-04-06	0 m to bottom	411.504245046588	mod
O2	2020-04-07	0 m to bottom	411.098002928577	mod
O2	2020-04-08	0 m to bottom	410.787289242176	mod
O2	2020-04-09	0 m to bottom	410.51605988189	mod
O2	2020-04-10	0 m to bottom	410.264604663301	mod
O2	2020-04-11	0 m to bottom	409.994758390374	mod
O2	2020-04-12	0 m to bottom	409.712366427225	mod
O2	2020-04-13	0 m to bottom	409.351889285935	mod
O2	2020-04-14	0 m to bottom	408.674021994549	mod
O2	2020-04-15	0 m to bottom	408.142010220208	mod
O2	2020-04-16	0 m to bottom	407.691400126247	mod
O2	2020-04-17	0 m to bottom	407.199118966935	mod
O2	2020-04-18	0 m to bottom	406.676883064286	mod
O2	2020-04-19	0 m to bottom	406.076442558541	mod
O2	2020-04-20	0 m to bottom	405.067287402908	mod
O2	2020-04-21	0 m to bottom	403.776415448178	mod
O2	2020-04-22	0 m to bottom	402.49814525008	mod
O2	2020-04-23	0 m to bottom	401.438243210862	mod
O2	2020-04-24	0 m to bottom	400.743944472915	mod
O2	2020-04-25	0 m to bottom	400.167827084675	mod
O2	2020-04-26	0 m to bottom	399.636518204699	mod
O2	2020-04-27	0 m to bottom	399.114098132877	mod
O2	2020-04-28	0 m to bottom	398.564921384446	mod
O2	2020-04-29	0 m to bottom	397.951587714428	mod
O2	2020-04-30	0 m to bottom	397.109377076026	mod
O2	2020-05-01	0 m to bottom	396.069204362541	mod
O2	2020-05-02	0 m to bottom	395.23023109989	mod
O2	2020-05-03	0 m to bottom	394.678000797201	mod
O2	2020-05-04	0 m to bottom	394.261666897983	mod
O2	2020-05-05	0 m to bottom	393.919996882466	mod
O2	2020-05-06	0 m to bottom	393.58733529625	mod
O2	2020-05-07	0 m to bottom	393.176262545772	mod
O2	2020-05-08	0 m to bottom	392.650675916335	mod
O2	2020-05-09	0 m to bottom	392.004836941104	mod
O2	2020-05-10	0 m to bottom	391.399700583934	mod
O2	2020-05-11	0 m to bottom	390.773200028261	mod
O2	2020-05-12	0 m to bottom	390.191436096612	mod
O2	2020-05-13	0 m to bottom	389.896644568808	mod
O2	2020-05-14	0 m to bottom	389.538114989603	mod
O2	2020-05-15	0 m to bottom	389.139292853663	mod
O2	2020-05-16	0 m to bottom	388.697582257497	mod
O2	2020-05-17	0 m to bottom	388.196047657806	mod
O2	2020-05-18	0 m to bottom	387.665189333333	mod
O2	2020-05-19	0 m to bottom	387.100261497747	mod
O2	2020-05-20	0 m to bottom	386.551274817133	mod
O2	2020-05-21	0 m to bottom	386.035901720559	mod
O2	2020-05-22	0 m to bottom	385.450972612958	mod
O2	2020-05-23	0 m to bottom	384.782177841182	mod
O2	2020-05-24	0 m to bottom	384.064421013563	mod
O2	2020-05-25	0 m to bottom	383.329814150305	mod
O2	2020-05-26	0 m to bottom	382.661627819392	mod
O2	2020-05-27	0 m to bottom	382.198444760252	mod
O2	2020-05-28	0 m to bottom	381.682615886256	mod
O2	2020-05-29	0 m to bottom	381.028529721991	mod
O2	2020-05-30	0 m to bottom	380.42167705411	mod
O2	2020-05-31	0 m to bottom	379.841886396072	mod
O2	2020-06-01	0 m to bottom	379.273075998346	mod
O2	2020-06-02	0 m to bottom	378.666861801034	mod
O2	2020-06-03	0 m to bottom	378.042391451125	mod
O2	2020-06-04	0 m to bottom	377.409083792927	mod
O2	2020-06-05	0 m to bottom	376.767138302165	mod
O2	2020-06-06	0 m to bottom	376.053010627389	mod
O2	2020-06-07	0 m to bottom	375.456660950899	mod
O2	2020-06-08	0 m to bottom	374.961649323496	mod
O2	2020-06-09	0 m to bottom	374.517186812138	mod
O2	2020-06-10	0 m to bottom	374.053189203378	mod
O2	2020-06-11	0 m to bottom	373.571729913344	mod
O2	2020-06-12	0 m to bottom	373.112556279511	mod
O2	2020-06-13	0 m to bottom	372.510568084043	mod
O2	2020-06-14	0 m to bottom	371.886125508972	mod
O2	2020-06-15	0 m to bottom	371.263089317332	mod
O2	2020-06-16	0 m to bottom	370.69314056002	mod
O2	2020-06-17	0 m to bottom	370.105159747598	mod
O2	2020-06-18	0 m to bottom	369.474261843129	mod
O2	2020-06-19	0 m to bottom	368.930756334907	mod
O2	2020-06-20	0 m to bottom	368.30360782634	mod
O2	2020-06-21	0 m to bottom	367.705121683589	mod
O2	2020-06-22	0 m to bottom	367.157668481503	mod
O2	2020-06-23	0 m to bottom	366.596974413582	mod
O2	2020-06-24	0 m to bottom	365.986279620441	mod
O2	2020-06-25	0 m to bottom	365.338600465282	mod
O2	2020-06-26	0 m to bottom	364.742805642523	mod
O2	2020-06-27	0 m to bottom	364.118879704246	mod
O2	2020-06-28	0 m to bottom	363.428259956422	mod
O2	2020-06-29	0 m to bottom	362.755873841627	mod
O2	2020-06-30	0 m to bottom	362.144682221834	mod
O2	2020-07-01	0 m to bottom	361.431180034128	mod
O2	2020-07-02	0 m to bottom	360.725352659722	mod
O2	2020-07-03	0 m to bottom	360.129866162177	mod
O2	2020-07-04	0 m to bottom	359.631094949939	mod
O2	2020-07-05	0 m to bottom	358.988699874285	mod
O2	2020-07-06	0 m to bottom	358.169093385318	mod
O2	2020-07-07	0 m to bottom	357.574961515722	mod
O2	2020-07-08	0 m to bottom	357.24860303757	mod
O2	2020-07-09	0 m to bottom	356.964670302725	mod
O2	2020-07-10	0 m to bottom	356.536903753664	mod
O2	2020-07-11	0 m to bottom	355.958823559166	mod
O2	2020-07-12	0 m to bottom	355.498846745061	mod
O2	2020-07-13	0 m to bottom	355.028569045587	mod
O2	2020-07-14	0 m to bottom	354.502091181539	mod
O2	2020-07-15	0 m to bottom	353.979083123156	mod
O2	2020-07-16	0 m to bottom	353.466500424616	mod
O2	2020-07-17	0 m to bottom	352.982206918971	mod
O2	2020-07-18	0 m to bottom	352.493559550907	mod
O2	2020-07-19	0 m to bottom	351.961252299453	mod
O2	2020-07-20	0 m to bottom	351.371016481679	mod
O2	2020-07-21	0 m to bottom	350.782381654359	mod
O2	2020-07-22	0 m to bottom	350.26869568284	mod
O2	2020-07-23	0 m to bottom	349.717690870749	mod
O2	2020-07-24	0 m to bottom	349.1414811922	mod
O2	2020-07-25	0 m to bottom	348.540039069664	mod
O2	2020-07-26	0 m to bottom	347.944563256715	mod
O2	2020-07-27	0 m to bottom	347.323647514775	mod
O2	2020-07-28	0 m to bottom	346.717243497883	mod
O2	2020-07-29	0 m to bottom	346.111774847478	mod
O2	2020-07-30	0 m to bottom	345.53825475563	mod
O2	2020-07-31	0 m to bottom	344.918985555811	mod
O2	2020-08-01	0 m to bottom	344.259911150234	mod
O2	2020-08-02	0 m to bottom	343.602236990519	mod
O2	2020-08-03	0 m to bottom	343.01389297728	mod
O2	2020-08-04	0 m to bottom	342.453244366488	mod
O2	2020-08-05	0 m to bottom	341.882915942334	mod
O2	2020-08-06	0 m to bottom	341.281745099434	mod
O2	2020-08-07	0 m to bottom	340.652650617381	mod
O2	2020-08-08	0 m to bottom	339.990079422735	mod
O2	2020-08-09	0 m to bottom	339.328792268717	mod
O2	2020-08-10	0 m to bottom	338.658786849588	mod
O2	2020-08-11	0 m to bottom	337.980440448526	mod
O2	2020-08-12	0 m to bottom	337.333191696555	mod
O2	2020-08-13	0 m to bottom	336.716584889142	mod
O2	2020-08-14	0 m to bottom	336.127840231354	mod
O2	2020-08-15	0 m to bottom	335.539641420153	mod
O2	2020-08-16	0 m to bottom	334.94040609213	mod
O2	2020-08-17	0 m to bottom	334.350208736449	mod
O2	2020-08-18	0 m to bottom	333.770287472909	mod
O2	2020-08-19	0 m to bottom	333.192398354976	mod
O2	2020-08-20	0 m to bottom	332.607477621857	mod
O2	2020-08-21	0 m to bottom	332.006260106452	mod
O2	2020-08-22	0 m to bottom	331.404039547765	mod
O2	2020-08-23	0 m to bottom	330.792660404012	mod
O2	2020-08-24	0 m to bottom	330.222343448015	mod
O2	2020-08-25	0 m to bottom	329.720953119711	mod
O2	2020-08-26	0 m to bottom	329.262976865774	mod
O2	2020-08-27	0 m to bottom	328.793970419542	mod
O2	2020-08-28	0 m to bottom	328.380415640761	mod
O2	2020-08-29	0 m to bottom	328.015012227505	mod
O2	2020-08-30	0 m to bottom	327.657639797037	mod
O2	2020-08-31	0 m to bottom	327.284885052969	mod
O2	2020-09-01	0 m to bottom	326.920244500589	mod
O2	2020-09-02	0 m to bottom	326.572240436418	mod
O2	2020-09-03	0 m to bottom	326.251575659959	mod
O2	2020-09-04	0 m to bottom	325.936657142267	mod
O2	2020-09-05	0 m to bottom	325.563869729097	mod
O2	2020-09-06	0 m to bottom	325.180370511227	mod
O2	2020-09-07	0 m to bottom	324.87992096878	mod
O2	2020-09-08	0 m to bottom	324.633608909226	mod
O2	2020-09-09	0 m to bottom	324.361841931797	mod
O2	2020-09-10	0 m to bottom	324.028347516493	mod
O2	2020-09-11	0 m to bottom	323.673784768305	mod
O2	2020-09-12	0 m to bottom	323.304909221046	mod
O2	2020-09-13	0 m to bottom	322.89793387626	mod
O2	2020-09-14	0 m to bottom	322.375307285835	mod
O2	2020-09-15	0 m to bottom	321.815737982235	mod
O2	2020-09-16	0 m to bottom	321.265516419511	mod
O2	2020-09-17	0 m to bottom	320.745270427022	mod
O2	2020-09-18	0 m to bottom	320.338936079562	mod
O2	2020-09-19	0 m to bottom	320.06962218502	mod
O2	2020-09-20	0 m to bottom	319.87758997353	mod
O2	2020-09-21	0 m to bottom	319.703078713487	mod
O2	2020-09-22	0 m to bottom	319.490890442037	mod
O2	2020-09-23	0 m to bottom	319.214517043564	mod
O2	2020-09-24	0 m to bottom	318.880220873002	mod
O2	2020-09-25	0 m to bottom	318.547023386188	mod
O2	2020-09-26	0 m to bottom	318.290385515521	mod
O2	2020-09-27	0 m to bottom	318.172773033555	mod
O2	2020-09-28	0 m to bottom	318.219999011353	mod
O2	2020-09-29	0 m to bottom	318.369404990378	mod
O2	2020-09-30	0 m to bottom	318.507341613646	mod
O2	2020-10-01	0 m to bottom	318.592535275595	mod
O2	2020-10-02	0 m to bottom	318.612258578683	mod
O2	2020-10-03	0 m to bottom	318.542046051793	mod
O2	2020-10-04	0 m to bottom	318.432290832314	mod
O2	2020-10-05	0 m to bottom	318.452637763419	mod
O2	2020-10-06	0 m to bottom	318.596140588714	mod
O2	2020-10-07	0 m to bottom	318.818916401227	mod
O2	2020-10-08	0 m to bottom	319.131674071006	mod
O2	2020-10-09	0 m to bottom	319.504761333462	mod
O2	2020-10-10	0 m to bottom	319.839089196401	mod
O2	2020-10-11	0 m to bottom	320.311692747878	mod
O2	2020-10-12	0 m to bottom	320.970325950656	mod
O2	2020-10-13	0 m to bottom	321.706689936862	mod
O2	2020-10-14	0 m to bottom	322.491888873204	mod
O2	2020-10-15	0 m to bottom	323.371763392619	mod
O2	2020-10-16	0 m to bottom	324.341425449535	mod
O2	2020-10-17	0 m to bottom	325.513631782201	mod
O2	2020-10-18	0 m to bottom	326.781681497361	mod
O2	2020-10-19	0 m to bottom	328.068763877364	mod
O2	2020-10-20	0 m to bottom	329.34598935146	mod
O2	2020-10-21	0 m to bottom	330.548062361787	mod
